<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.19	17:00:00	1839.65	1844.50	1839.52	1843.62	1281	0	0
2022.05.19	17:05:00	1843.62	1844.94	1842.30	1843.81	1147	0	1
2022.05.19	17:10:00	1843.81	1846.56	1843.68	1844.74	1099	0	0
2022.05.19	17:15:00	1844.91	1845.76	1843.55	1844.02	873	0	0
2022.05.19	17:20:00	1844.02	1844.59	1843.11	1843.49	815	0	0
2022.05.19	17:25:00	1843.49	1843.84	1841.84	1842.35	866	0	3
2022.05.19	17:30:00	1842.43	1843.18	1841.08	1842.02	885	0	4
2022.05.19	17:35:00	1842.02	1844.39	1841.92	1844.03	940	0	0
2022.05.19	17:40:00	1844.08	1844.62	1843.02	1844.48	848	0	0
2022.05.19	17:45:00	1844.48	1845.50	1844.05	1844.45	759	0	3
2022.05.19	17:50:00	1844.45	1846.05	1844.20	1845.57	848	0	1
2022.05.19	17:55:00	1845.54	1847.02	1845.29	1845.29	882	0	4
2022.05.19	18:00:00	1845.30	1845.91	1844.61	1845.29	694	0	2
2022.05.19	18:05:00	1845.30	1846.57	1844.48	1846.00	745	0	0
2022.05.19	18:10:00	1845.99	1846.77	1845.08	1846.07	684	0	0
2022.05.19	18:15:00	1846.07	1848.03	1846.05	1847.88	704	0	4
2022.05.19	18:20:00	1847.87	1848.47	1846.48	1848.09	653	0	0
2022.05.19	18:25:00	1848.09	1849.09	1847.54	1848.79	617	0	0
2022.05.19	18:30:00	1848.79	1849.15	1847.75	1848.01	608	0	0
2022.05.19	18:35:00	1848.02	1848.86	1846.17	1846.19	501	0	0
2022.05.19	18:40:00	1846.18	1846.42	1843.65	1844.61	588	0	0
2022.05.19	18:45:00	1844.61	1844.86	1842.11	1842.39	481	0	0
2022.05.19	18:50:00	1842.39	1842.42	1840.55	1841.10	595	0	0
2022.05.19	18:55:00	1841.09	1842.68	1840.44	1842.51	585	0	4
2022.05.19	19:00:00	1842.50	1843.26	1842.02	1842.91	499	0	8
2022.05.19	19:05:00	1842.91	1843.01	1841.96	1842.06	377	0	0
2022.05.19	19:10:00	1842.06	1842.49	1841.39	1842.39	416	0	3
2022.05.19	19:15:00	1842.37	1842.57	1841.50	1841.52	369	0	0
2022.05.19	19:20:00	1841.53	1843.12	1841.42	1842.62	487	0	0
2022.05.19	19:25:00	1842.62	1843.00	1842.10	1842.69	333	0	0
2022.05.19	19:30:00	1842.69	1843.16	1842.65	1842.86	348	0	0
2022.05.19	19:35:00	1842.86	1843.11	1841.80	1841.92	252	0	0
2022.05.19	19:40:00	1841.92	1842.54	1841.48	1842.11	301	0	0
2022.05.19	19:45:00	1842.09	1842.33	1841.45	1842.30	313	0	0
2022.05.19	19:50:00	1842.35	1843.10	1842.21	1842.40	310	0	0
2022.05.19	19:55:00	1842.44	1843.15	1842.07	1842.99	382	0	0
2022.05.19	20:00:00	1842.99	1843.18	1842.38	1842.98	420	0	0
2022.05.19	20:05:00	1842.94	1843.22	1842.30	1842.78	449	0	0
2022.05.19	20:10:00	1842.77	1842.83	1841.32	1841.70	420	0	4
2022.05.19	20:15:00	1841.69	1842.90	1841.51	1842.67	385	0	0
2022.05.19	20:20:00	1842.67	1843.27	1842.46	1842.86	402	0	0
2022.05.19	20:25:00	1842.86	1844.05	1841.76	1841.78	657	0	0
2022.05.19	20:30:00	1841.79	1841.88	1840.29	1840.49	593	0	0
2022.05.19	20:35:00	1840.49	1841.74	1840.22	1840.90	482	0	0
2022.05.19	20:40:00	1840.87	1841.42	1840.59	1841.05	438	0	0
2022.05.19	20:45:00	1841.06	1841.62	1840.74	1841.06	410	0	5
2022.05.19	20:50:00	1841.06	1841.61	1840.93	1841.52	348	0	0
2022.05.19	20:55:00	1841.58	1841.86	1841.25	1841.72	480	0	2
2022.05.19	21:00:00	1841.71	1842.10	1840.03	1840.68	449	0	0
2022.05.19	21:05:00	1840.69	1842.11	1840.69	1841.63	404	0	0
2022.05.19	21:10:00	1841.60	1841.80	1841.13	1841.31	342	0	0
2022.05.19	21:15:00	1841.30	1841.53	1840.90	1841.02	294	0	0
2022.05.19	21:20:00	1841.02	1841.58	1840.94	1841.41	371	0	5
2022.05.19	21:25:00	1841.41	1841.43	1840.44	1841.24	359	0	5
2022.05.19	21:30:00	1841.23	1841.68	1840.50	1841.65	323	0	2
2022.05.19	21:35:00	1841.59	1841.95	1840.86	1840.97	373	0	0
2022.05.19	21:40:00	1840.97	1841.88	1840.07	1841.88	360	0	3
2022.05.19	21:45:00	1841.88	1842.05	1840.75	1840.87	377	0	5
2022.05.19	21:50:00	1840.93	1841.32	1840.31	1840.41	338	0	6
2022.05.19	21:55:00	1840.43	1841.35	1839.92	1840.31	405	0	0
2022.05.19	22:00:00	1840.31	1841.02	1839.94	1840.46	354	0	3
2022.05.19	22:05:00	1840.44	1841.26	1840.28	1840.61	388	0	3
2022.05.19	22:10:00	1840.61	1841.57	1840.50	1840.61	376	0	8
2022.05.19	22:15:00	1840.63	1841.37	1840.19	1840.36	310	0	0
2022.05.19	22:20:00	1840.37	1841.18	1840.16	1840.78	242	0	8
2022.05.19	22:25:00	1840.78	1840.87	1840.24	1840.77	246	0	4
2022.05.19	22:30:00	1840.77	1841.99	1840.73	1841.78	294	0	0
2022.05.19	22:35:00	1841.77	1841.81	1840.93	1841.13	334	0	0
2022.05.19	22:40:00	1841.24	1842.70	1840.57	1842.65	353	0	0
2022.05.19	22:45:00	1842.62	1843.11	1842.39	1843.11	355	0	0
2022.05.19	22:50:00	1843.11	1843.56	1842.74	1843.34	288	0	0
2022.05.19	22:55:00	1843.34	1843.46	1842.34	1842.83	380	0	0
2022.05.19	23:00:00	1842.83	1842.89	1841.69	1842.04	218	0	3
2022.05.19	23:05:00	1842.04	1842.09	1841.58	1841.95	111	0	11
2022.05.19	23:10:00	1841.98	1842.36	1841.56	1841.56	64	0	8
2022.05.19	23:15:00	1841.56	1842.05	1841.48	1841.98	119	0	10
2022.05.19	23:20:00	1841.96	1842.16	1841.48	1841.49	57	0	4
2022.05.19	23:25:00	1841.49	1841.57	1840.92	1841.25	148	0	7
2022.05.19	23:30:00	1841.30	1841.72	1841.22	1841.48	90	0	6
2022.05.19	23:35:00	1841.48	1841.57	1841.29	1841.57	68	0	9
2022.05.19	23:40:00	1841.58	1841.67	1841.30	1841.66	125	0	9
2022.05.19	23:45:00	1841.66	1841.69	1841.39	1841.39	109	0	10
2022.05.19	23:50:00	1841.39	1841.86	1841.16	1841.17	110	0	10
2022.05.20	01:00:00	1841.91	1842.02	1841.87	1841.91	11	0	14
2022.05.20	01:05:00	1841.92	1842.48	1841.90	1842.11	96	0	13
2022.05.20	01:10:00	1842.11	1842.33	1841.87	1842.07	80	0	14
2022.05.20	01:15:00	1842.19	1842.33	1841.74	1841.78	81	0	14
2022.05.20	01:20:00	1841.76	1842.16	1841.72	1841.88	106	0	14
2022.05.20	01:25:00	1841.91	1841.99	1841.63	1841.72	77	0	14
2022.05.20	01:30:00	1841.74	1841.81	1841.42	1841.42	113	0	14
2022.05.20	01:35:00	1841.42	1841.80	1841.42	1841.56	97	0	14
2022.05.20	01:40:00	1841.56	1842.01	1841.48	1841.76	75	0	14
2022.05.20	01:45:00	1841.67	1842.02	1841.66	1841.72	85	0	14
2022.05.20	01:50:00	1841.79	1841.95	1841.54	1841.95	86	0	14
2022.05.20	01:55:00	1841.95	1842.18	1841.83	1841.85	87	0	14
2022.05.20	02:00:00	1841.85	1842.16	1841.58	1841.81	93	0	14
2022.05.20	02:05:00	1841.84	1842.06	1841.64	1842.03	83	0	14
2022.05.20	02:10:00	1842.02	1842.28	1841.87	1842.08	92	0	14
2022.05.20	02:15:00	1842.08	1842.72	1842.07	1842.72	96	0	14
2022.05.20	02:20:00	1842.72	1843.00	1842.58	1842.90	94	0	14
2022.05.20	02:25:00	1842.90	1844.48	1842.90	1844.47	186	0	5
2022.05.20	02:30:00	1844.47	1844.51	1844.11	1844.16	195	0	5
2022.05.20	02:35:00	1844.12	1844.36	1844.00	1844.01	175	0	13
2022.05.20	02:40:00	1844.01	1844.38	1843.79	1843.79	168	0	13
2022.05.20	02:45:00	1843.79	1843.79	1843.00	1843.00	193	0	14
2022.05.20	02:50:00	1843.00	1843.19	1842.31	1842.41	187	0	14
2022.05.20	02:55:00	1842.36	1842.69	1842.10	1842.69	142	0	13
2022.05.20	03:00:00	1842.69	1843.04	1841.96	1842.63	251	0	0
2022.05.20	03:05:00	1842.61	1843.34	1842.41	1843.23	225	0	7
2022.05.20	03:10:00	1843.22	1843.33	1842.01	1842.12	212	0	9
2022.05.20	03:15:00	1842.12	1842.87	1841.74	1842.28	207	0	0
2022.05.20	03:20:00	1842.26	1842.37	1841.89	1842.02	183	0	0
2022.05.20	03:25:00	1842.02	1842.57	1841.94	1842.32	187	0	6
2022.05.20	03:30:00	1842.32	1842.51	1841.81	1842.10	216	0	8
2022.05.20	03:35:00	1842.10	1842.25	1841.51	1841.91	213	0	2
2022.05.20	03:40:00	1841.91	1841.92	1841.26	1841.77	214	0	2
2022.05.20	03:45:00	1841.78	1841.78	1840.94	1841.03	247	0	9
2022.05.20	03:50:00	1841.02	1841.28	1840.42	1840.83	401	0	0
2022.05.20	03:55:00	1840.84	1841.89	1840.17	1841.57	367	0	0
2022.05.20	04:00:00	1841.57	1842.16	1841.31	1841.32	381	0	5
2022.05.20	04:05:00	1841.34	1841.86	1840.83	1841.12	257	0	2
2022.05.20	04:10:00	1841.12	1841.41	1839.22	1839.51	316	0	0
2022.05.20	04:15:00	1839.53	1839.98	1838.60	1839.03	440	0	5
2022.05.20	04:20:00	1839.03	1839.34	1838.69	1839.29	348	0	0
2022.05.20	04:25:00	1839.33	1839.42	1838.02	1838.38	340	0	3
2022.05.20	04:30:00	1838.47	1839.69	1838.41	1839.51	429	0	1
2022.05.20	04:35:00	1839.51	1839.51	1838.34	1838.57	356	0	3
2022.05.20	04:40:00	1838.56	1839.52	1838.43	1839.28	284	0	5
2022.05.20	04:45:00	1839.28	1839.28	1837.99	1838.09	227	0	5
2022.05.20	04:50:00	1838.00	1838.23	1837.82	1838.05	250	0	4
2022.05.20	04:55:00	1838.02	1838.50	1837.73	1838.27	239	0	0
2022.05.20	05:00:00	1838.27	1838.74	1837.59	1837.87	229	0	0
2022.05.20	05:05:00	1837.88	1838.28	1837.33	1837.92	221	0	0
2022.05.20	05:10:00	1837.92	1838.39	1837.31	1837.33	379	0	2
2022.05.20	05:15:00	1837.33	1837.57	1837.11	1837.20	198	0	0
2022.05.20	05:20:00	1837.20	1837.30	1836.60	1836.78	233	0	0
2022.05.20	05:25:00	1836.77	1837.49	1836.77	1837.49	189	0	5
2022.05.20	05:30:00	1837.49	1837.78	1836.89	1837.11	289	0	2
2022.05.20	05:35:00	1837.11	1837.68	1837.04	1837.58	234	0	0
2022.05.20	05:40:00	1837.60	1838.40	1837.55	1838.14	247	0	4
2022.05.20	05:45:00	1838.13	1838.64	1837.94	1838.61	257	0	2
2022.05.20	05:50:00	1838.63	1839.14	1838.38	1839.07	224	0	2
2022.05.20	05:55:00	1839.00	1839.27	1838.50	1838.98	200	0	2
2022.05.20	06:00:00	1838.98	1839.56	1838.87	1838.97	207	0	1
2022.05.20	06:05:00	1838.97	1839.55	1838.81	1839.48	178	0	2
2022.05.20	06:10:00	1839.49	1839.73	1839.27	1839.62	205	0	0
2022.05.20	06:15:00	1839.60	1840.30	1839.58	1840.11	195	0	0
2022.05.20	06:20:00	1840.11	1840.40	1839.51	1840.13	187	0	0
2022.05.20	06:25:00	1840.13	1840.31	1839.66	1839.96	191	0	4
2022.05.20	06:30:00	1839.96	1840.29	1839.90	1840.19	200	0	9
2022.05.20	06:35:00	1840.19	1840.96	1840.17	1840.85	176	0	0
2022.05.20	06:40:00	1840.85	1841.40	1840.78	1840.89	192	0	2
2022.05.20	06:45:00	1840.89	1841.47	1840.80	1841.20	220	0	3
2022.05.20	06:50:00	1841.22	1841.69	1840.64	1841.20	218	0	0
2022.05.20	06:55:00	1841.20	1841.76	1841.13	1841.64	230	0	8
2022.05.20	07:00:00	1841.64	1841.64	1841.04	1841.36	215	0	6
2022.05.20	07:05:00	1841.36	1842.44	1841.11	1842.34	256	0	0
2022.05.20	07:10:00	1842.34	1842.34	1841.76	1841.92	221	0	0
2022.05.20	07:15:00	1841.93	1842.30	1841.91	1842.28	130	0	0
2022.05.20	07:20:00	1842.28	1842.73	1842.14	1842.46	191	0	3
2022.05.20	07:25:00	1842.46	1843.59	1842.38	1843.10	227	0	2
2022.05.20	07:30:00	1843.10	1843.29	1842.86	1842.96	178	0	0
2022.05.20	07:35:00	1842.96	1843.05	1842.01	1842.07	158	0	0
2022.05.20	07:40:00	1842.07	1842.71	1841.89	1842.52	172	0	4
2022.05.20	07:45:00	1842.50	1842.79	1842.34	1842.48	206	0	9
2022.05.20	07:50:00	1842.48	1842.79	1842.39	1842.39	141	0	7
2022.05.20	07:55:00	1842.39	1842.92	1842.33	1842.43	217	0	9
2022.05.20	08:00:00	1842.43	1842.53	1841.36	1841.78	198	0	5
2022.05.20	08:05:00	1841.78	1842.08	1841.51	1841.97	201	0	2
2022.05.20	08:10:00	1841.97	1842.67	1841.79	1842.35	224	0	5
2022.05.20	08:15:00	1842.35	1844.28	1842.30	1844.12	333	0	5
2022.05.20	08:20:00	1844.12	1844.40	1843.92	1843.93	290	0	4
2022.05.20	08:25:00	1843.92	1844.06	1842.60	1843.54	325	0	0
2022.05.20	08:30:00	1843.54	1845.62	1842.93	1845.62	635	0	0
2022.05.20	08:35:00	1845.64	1845.65	1844.50	1844.82	465	0	2
2022.05.20	08:40:00	1844.85	1846.74	1844.70	1846.40	477	0	3
2022.05.20	08:45:00	1846.41	1846.55	1845.19	1845.26	507	0	0
2022.05.20	08:50:00	1845.25	1846.22	1844.38	1845.72	538	0	2
2022.05.20	08:55:00	1845.72	1846.52	1845.22	1845.38	384	0	8
2022.05.20	09:00:00	1845.38	1845.84	1844.61	1845.43	505	0	0
2022.05.20	09:05:00	1845.42	1847.26	1845.20	1847.02	522	0	1
2022.05.20	09:10:00	1847.05	1847.11	1845.42	1845.58	522	0	1
2022.05.20	09:15:00	1845.59	1846.44	1845.21	1846.14	415	0	0
2022.05.20	09:20:00	1846.20	1846.29	1845.46	1845.88	396	0	0
2022.05.20	09:25:00	1845.90	1846.42	1845.39	1846.01	466	0	0
2022.05.20	09:30:00	1846.01	1847.86	1845.92	1847.60	501	0	0
2022.05.20	09:35:00	1847.59	1848.14	1847.37	1847.41	466	0	1
2022.05.20	09:40:00	1847.44	1848.17	1847.17	1848.02	391	0	0
2022.05.20	09:45:00	1848.02	1848.73	1848.00	1848.23	434	0	0
2022.05.20	09:50:00	1848.20	1848.63	1847.31	1848.22	461	0	2
2022.05.20	09:55:00	1848.24	1848.96	1848.01	1848.49	428	0	0
2022.05.20	10:00:00	1848.48	1849.44	1847.89	1848.86	560	0	3
2022.05.20	10:05:00	1848.87	1849.27	1847.71	1848.34	574	0	0
2022.05.20	10:10:00	1848.33	1848.66	1846.58	1848.06	528	0	0
2022.05.20	10:15:00	1848.06	1848.06	1846.26	1846.89	530	0	0
2022.05.20	10:20:00	1846.89	1847.09	1844.56	1845.50	556	0	2
2022.05.20	10:25:00	1845.62	1847.46	1845.47	1846.28	622	0	0
2022.05.20	10:30:00	1846.28	1846.94	1845.46	1845.49	571	0	0
2022.05.20	10:35:00	1845.49	1845.75	1842.46	1842.46	636	0	0
2022.05.20	10:40:00	1842.43	1844.77	1841.82	1844.59	569	0	0
2022.05.20	10:45:00	1844.58	1845.26	1844.25	1844.46	514	0	0
2022.05.20	10:50:00	1844.46	1845.34	1844.46	1844.61	415	0	0
2022.05.20	10:55:00	1844.61	1844.61	1843.43	1844.16	503	0	0
2022.05.20	11:00:00	1844.15	1844.89	1843.64	1844.88	438	0	0
2022.05.20	11:05:00	1844.88	1845.27	1843.24	1843.27	395	0	0
2022.05.20	11:10:00	1843.32	1844.84	1843.17	1844.52	378	0	0
2022.05.20	11:15:00	1844.52	1844.52	1843.07	1843.33	402	0	0
2022.05.20	11:20:00	1843.40	1844.45	1843.30	1843.98	352	0	0
2022.05.20	11:25:00	1843.98	1845.62	1843.88	1845.40	394	0	0
2022.05.20	11:30:00	1845.38	1845.93	1844.70	1845.91	409	0	1
2022.05.20	11:35:00	1845.88	1846.45	1844.88	1845.68	397	0	0
2022.05.20	11:40:00	1845.69	1846.28	1845.25	1846.17	327	0	0
2022.05.20	11:45:00	1846.18	1846.44	1843.25	1843.83	528	0	0
2022.05.20	11:50:00	1843.85	1844.81	1843.85	1844.80	293	0	0
2022.05.20	11:55:00	1844.80	1846.04	1844.51	1845.64	310	0	0
2022.05.20	12:00:00	1845.64	1846.09	1844.92	1845.85	360	0	0
2022.05.20	12:05:00	1845.87	1845.87	1844.62	1845.07	321	0	0
2022.05.20	12:10:00	1845.08	1845.29	1844.20	1845.22	281	0	0
2022.05.20	12:15:00	1845.20	1845.30	1844.25	1845.10	347	0	0
2022.05.20	12:20:00	1845.09	1846.19	1843.73	1846.19	408	0	0
2022.05.20	12:25:00	1846.16	1846.71	1845.51	1846.60	324	0	0
2022.05.20	12:30:00	1846.60	1846.96	1846.30	1846.49	334	0	0
2022.05.20	12:35:00	1846.47	1847.22	1846.16	1846.50	323	0	0
2022.05.20	12:40:00	1846.50	1846.75	1845.87	1846.00	282	0	1
2022.05.20	12:45:00	1846.00	1846.97	1845.75	1846.90	276	0	0
2022.05.20	12:50:00	1846.98	1847.15	1846.04	1846.22	285	0	0
2022.05.20	12:55:00	1846.22	1847.20	1845.98	1846.79	318	0	0
2022.05.20	13:00:00	1846.67	1847.19	1846.29	1847.12	353	0	0
2022.05.20	13:05:00	1847.08	1847.43	1846.59	1846.98	325	0	3
2022.05.20	13:10:00	1847.00	1847.78	1846.82	1846.88	328	0	6
2022.05.20	13:15:00	1846.89	1847.25	1846.60	1847.04	295	0	5
2022.05.20	13:20:00	1847.03	1847.45	1846.71	1846.84	301	0	4
2022.05.20	13:25:00	1846.92	1846.92	1845.02	1845.75	318	0	5
2022.05.20	13:30:00	1845.68	1845.81	1844.41	1844.79	315	0	0
2022.05.20	13:35:00	1844.83	1844.89	1844.18	1844.49	280	0	0
2022.05.20	13:40:00	1844.55	1844.96	1844.24	1844.43	290	0	9
2022.05.20	13:45:00	1844.43	1844.71	1844.04	1844.46	272	0	6
2022.05.20	13:50:00	1844.45	1844.91	1844.43	1844.82	257	0	9
2022.05.20	13:55:00	1844.82	1845.73	1844.45	1845.58	297	0	6
2022.05.20	14:00:00	1845.54	1845.54	1844.28	1844.68	357	0	6
2022.05.20	14:05:00	1844.68	1846.82	1844.60	1846.36	403	0	9
2022.05.20	14:10:00	1846.36	1846.49	1845.60	1846.02	305	0	5
2022.05.20	14:15:00	1846.05	1846.10	1845.11	1845.54	269	0	9
2022.05.20	14:20:00	1845.55	1845.59	1843.75	1843.91	278	0	0
2022.05.20	14:25:00	1843.91	1844.02	1842.57	1843.22	325	0	5
2022.05.20	14:30:00	1843.23	1843.50	1842.42	1843.48	363	0	0
2022.05.20	14:35:00	1843.49	1844.01	1843.11	1843.17	276	0	1
2022.05.20	14:40:00	1843.12	1843.55	1842.53	1843.37	250	0	0
2022.05.20	14:45:00	1843.38	1843.38	1842.14	1842.98	262	0	0
2022.05.20	14:50:00	1842.98	1843.50	1842.35	1842.36	365	0	0
2022.05.20	14:55:00	1842.36	1842.97	1841.22	1842.96	419	0	0
2022.05.20	15:00:00	1842.95	1843.33	1841.13	1842.17	405	0	0
2022.05.20	15:05:00	1842.17	1843.43	1841.80	1842.99	491	0	0
2022.05.20	15:10:00	1842.98	1845.43	1842.98	1844.01	493	0	0
2022.05.20	15:15:00	1844.01	1846.01	1843.55	1845.67	465	0	0
2022.05.20	15:20:00	1845.67	1845.97	1844.48	1845.33	494	0	0
2022.05.20	15:25:00	1845.33	1846.72	1844.83	1845.93	458	0	0
2022.05.20	15:30:00	1845.93	1846.53	1843.79	1844.04	485	0	0
2022.05.20	15:35:00	1844.03	1844.03	1842.70	1842.71	380	0	0
2022.05.20	15:40:00	1842.71	1845.54	1842.70	1845.26	470	0	1
2022.05.20	15:45:00	1845.29	1845.65	1843.23	1843.71	408	0	0
2022.05.20	15:50:00	1843.71	1844.40	1842.85	1842.92	491	0	0
2022.05.20	15:55:00	1842.92	1843.49	1841.82	1842.37	557	0	0
2022.05.20	16:00:00	1842.37	1843.06	1839.88	1842.74	870	0	0
2022.05.20	16:05:00	1842.74	1843.75	1841.88	1841.94	450	0	1
2022.05.20	16:10:00	1841.97	1843.15	1841.67	1842.24	473	0	0
2022.05.20	16:15:00	1842.24	1843.29	1842.00	1842.80	504	0	0
2022.05.20	16:20:00	1842.80	1842.82	1841.51	1842.26	538	0	0
2022.05.20	16:25:00	1842.26	1842.42	1840.31	1841.27	557	0	1
2022.05.20	16:30:00	1841.27	1841.45	1838.94	1841.18	897	0	0
2022.05.20	16:35:00	1841.18	1843.82	1840.73	1840.77	877	0	1
2022.05.20	16:40:00	1840.80	1840.83	1839.58	1839.58	725	0	0
2022.05.20	16:45:00	1839.58	1841.06	1838.49	1840.60	700	0	0
2022.05.20	16:50:00	1840.68	1840.77	1836.33	1838.39	776	0	0
2022.05.20	16:55:00	1838.39	1838.70	1835.69	1836.00	696	0	0
2022.05.20	17:00:00	1836.00	1836.15	1833.80	1834.10	907	0	0
2022.05.20	17:05:00	1834.10	1835.78	1832.75	1833.37	833	0	0
2022.05.20	17:10:00	1833.37	1834.89	1832.38	1834.53	763	0	0
2022.05.20	17:15:00	1834.53	1835.53	1833.21	1835.53	597	0	0
2022.05.20	17:20:00	1835.55	1836.32	1834.34	1836.08	683	0	0
2022.05.20	17:25:00	1836.16	1836.83	1835.47	1836.75	550	0	0
2022.05.20	17:30:00	1836.75	1837.54	1836.12	1837.51	487	0	0
2022.05.20	17:35:00	1837.51	1837.51	1836.50	1837.01	555	0	0
2022.05.20	17:40:00	1837.06	1837.46	1836.60	1837.20	418	0	0
2022.05.20	17:45:00	1837.20	1839.49	1837.18	1839.34	661	0	0
2022.05.20	17:50:00	1839.37	1840.03	1837.83	1837.83	596	0	0
2022.05.20	17:55:00	1837.83	1840.73	1837.82	1840.35	465	0	0
2022.05.20	18:00:00	1840.43	1842.20	1839.53	1841.81	669	0	0
2022.05.20	18:05:00	1841.74	1844.57	1841.31	1844.47	736	0	0
2022.05.20	18:10:00	1844.47	1844.77	1842.93	1843.94	605	0	0
2022.05.20	18:15:00	1843.93	1846.41	1843.92	1845.78	553	0	0
2022.05.20	18:20:00	1845.77	1846.52	1845.23	1846.34	520	0	0
2022.05.20	18:25:00	1846.26	1846.63	1844.62	1844.63	539	0	0
2022.05.20	18:30:00	1844.63	1844.89	1843.98	1844.19	411	0	1
2022.05.20	18:35:00	1844.19	1844.29	1843.02	1843.69	383	0	1
2022.05.20	18:40:00	1843.69	1843.94	1842.83	1843.93	346	0	0
2022.05.20	18:45:00	1843.93	1844.55	1843.53	1844.45	313	0	0
2022.05.20	18:50:00	1844.36	1844.44	1843.55	1843.65	368	0	0
2022.05.20	18:55:00	1843.65	1843.84	1842.37	1842.76	358	0	0
2022.05.20	19:00:00	1842.76	1842.94	1839.75	1840.88	498	0	0
2022.05.20	19:05:00	1840.85	1841.23	1839.87	1839.95	341	0	0
2022.05.20	19:10:00	1839.95	1841.55	1839.66	1840.59	543	0	0
2022.05.20	19:15:00	1840.59	1841.90	1840.30	1841.90	463	0	0
2022.05.20	19:20:00	1841.90	1842.45	1840.56	1840.89	425	0	0
2022.05.20	19:25:00	1840.88	1841.47	1840.15	1840.71	395	0	0
2022.05.20	19:30:00	1840.71	1841.35	1840.54	1841.35	330	0	0
2022.05.20	19:35:00	1841.36	1842.48	1841.36	1842.35	390	0	1
2022.05.20	19:40:00	1842.35	1842.49	1840.72	1840.81	360	0	0
2022.05.20	19:45:00	1840.81	1841.25	1840.15	1840.78	511	0	0
2022.05.20	19:50:00	1840.75	1841.18	1840.12	1840.12	477	0	0
2022.05.20	19:55:00	1840.16	1841.57	1839.82	1841.27	509	0	0
2022.05.20	20:00:00	1841.27	1841.61	1840.52	1840.52	420	0	3
2022.05.20	20:05:00	1840.52	1841.27	1840.36	1840.74	352	0	0
2022.05.20	20:10:00	1840.65	1841.65	1840.61	1841.21	379	0	0
2022.05.20	20:15:00	1841.21	1841.58	1840.82	1841.58	237	0	0
2022.05.20	20:20:00	1841.52	1842.76	1841.28	1842.76	434	0	0
2022.05.20	20:25:00	1842.76	1844.14	1842.38	1843.47	518	0	0
2022.05.20	20:30:00	1843.47	1843.59	1842.23	1842.23	401	0	0
2022.05.20	20:35:00	1842.23	1842.81	1841.44	1842.41	279	0	0
2022.05.20	20:40:00	1842.46	1842.71	1842.24	1842.40	221	0	0
2022.05.20	20:45:00	1842.41	1843.21	1842.36	1843.02	387	0	0
2022.05.20	20:50:00	1842.99	1843.30	1842.81	1843.25	298	0	0
2022.05.20	20:55:00	1843.25	1843.49	1843.05	1843.18	319	0	0
2022.05.20	21:00:00	1843.10	1843.79	1843.01	1843.42	254	0	0
2022.05.20	21:05:00	1843.42	1843.49	1842.42	1842.83	300	0	0
2022.05.20	21:10:00	1842.83	1843.28	1842.49	1842.54	331	0	0
2022.05.20	21:15:00	1842.55	1842.89	1842.30	1842.74	226	0	0
2022.05.20	21:20:00	1842.75	1842.84	1841.66	1842.74	322	0	0
2022.05.20	21:25:00	1842.74	1843.04	1842.19	1842.40	324	0	0
2022.05.20	21:30:00	1842.43	1842.48	1841.22	1841.22	229	0	0
2022.05.20	21:35:00	1841.22	1841.74	1841.00	1841.70	248	0	5
2022.05.20	21:40:00	1841.71	1842.21	1841.46	1842.17	248	0	2
2022.05.20	21:45:00	1842.17	1843.21	1842.12	1843.11	300	0	0
2022.05.20	21:50:00	1843.13	1843.46	1842.76	1842.85	297	0	0
2022.05.20	21:55:00	1842.87	1843.38	1842.32	1843.32	264	0	3
2022.05.20	22:00:00	1843.33	1843.39	1842.77	1842.84	338	0	1
2022.05.20	22:05:00	1842.84	1842.93	1842.27	1842.44	163	0	5
2022.05.20	22:10:00	1842.44	1842.80	1841.96	1842.71	158	0	1
2022.05.20	22:15:00	1842.71	1843.07	1842.52	1843.07	196	0	5
2022.05.20	22:20:00	1843.07	1843.35	1842.83	1843.12	195	0	5
2022.05.20	22:25:00	1843.12	1843.70	1842.63	1843.54	187	0	3
2022.05.20	22:30:00	1843.51	1844.10	1843.42	1843.87	267	0	4
2022.05.20	22:35:00	1843.88	1844.18	1843.24	1843.55	242	0	6
2022.05.20	22:40:00	1843.57	1843.64	1843.23	1843.55	155	0	5
2022.05.20	22:45:00	1843.60	1844.30	1843.29	1844.07	185	0	6
2022.05.20	22:50:00	1844.07	1844.54	1843.98	1844.49	202	0	4
2022.05.20	22:55:00	1844.49	1845.46	1844.20	1844.87	360	0	6
2022.05.20	23:00:00	1844.87	1845.20	1844.58	1845.11	202	0	8
2022.05.20	23:05:00	1845.11	1845.38	1844.47	1844.75	129	0	13
2022.05.20	23:10:00	1844.81	1845.41	1844.81	1845.28	82	0	11
2022.05.20	23:15:00	1845.28	1845.32	1845.10	1845.23	64	0	11
2022.05.20	23:20:00	1845.23	1845.33	1844.72	1844.91	55	0	9
2022.05.20	23:25:00	1844.91	1845.20	1844.86	1845.20	105	0	11
2022.05.20	23:30:00	1845.23	1845.38	1844.97	1845.34	57	0	11
2022.05.20	23:35:00	1845.34	1845.46	1845.14	1845.46	46	0	11
2022.05.20	23:40:00	1845.46	1845.68	1845.25	1845.62	73	0	11
2022.05.20	23:45:00	1845.62	1846.11	1845.58	1845.92	78	0	10
